id,user_id,type,content,recipient_id,viewed_by_recipient,visible,created_at
298,239,Story,Volunteered at a local shelter today. Feeling fulfilled!,,,1,2024-02-28 03:54:30
299,919,Message,"Hi! I noticed we have a mutual friend. Small world, huh?",703,1,0,2024-02-27 14:51:23
300,941,Story,Rediscovered an old journal. Memories flooding back!,,,0,2024-02-27 23:59:36
301,963,Message,Quick favor: Can you help me with this survey for my research project?,892,0,1,2024-02-27 07:16:20
302,868,Story,Feeling nostalgic today. Childhood memories flooding back!,,,0,2024-02-27 02:36:42
303,136,Story,Work has been overwhelming but I'm taking it one step at a time!,,,1,2024-02-28 23:27:22
304,526,Story,Had a heartfelt chat with a friend today. Grateful for deep connections!,,,0,2024-02-27 23:45:02
305,915,Message,Hey do you know what time the event starts tonight?,979,1,0,2024-02-27 09:20:26
306,502,Message,Hey there! Just wanted to check in and see how you're doing.,908,1,0,2024-02-27 04:59:25
307,452,Message,Hi! I noticed we have similar taste in music. What's your favorite band?,866,1,0,2024-02-28 00:02:23
308,725,Story,Celebrating small wins today. Every step counts!,,,0,2024-02-27 02:42:26
309,970,Story,Trying my hand at painting. It's a mess but it's fun!,,,1,2024-02-28 22:30:28
310,79,Story,Starting a gratitude journal. What are you thankful for?,,,1,2024-02-28 13:07:28
311,399,Message,Hi! I noticed we have a mutual friend. Small world,807,0,1,2024-02-28 17:23:33
312,776,Message,Thanks for the follow! Looking forward to your tweets.,991,0,1,2024-02-28 10:09:01
313,304,Message,Hi! I saw your post about the new movie. Is it worth watching?,480,0,1,2024-02-28 12:07:37
314,849,Message,Hi! I noticed we have similar taste in music. What's your favorite band?,859,1,0,2024-02-27 18:59:19
315,577,Story,Just finished reading an amazing book. It took me on quite the journey!,,,0,2024-02-27 13:16:53
316,974,Story,Cooked dinner from scratch tonight. Not bad for a beginner!,,,1,2024-02-28 05:26:27
317,203,Story,Volunteered at a local shelter today. Feeling fulfilled!,,,0,2024-02-27 14:19:14
318,168,Story,Work has been overwhelming but I'm taking it one step at a time!,,,1,2024-02-28 08:33:02
319,387,Story,Started a new fitness routine today. Determined to stick with it!,,,1,2024-02-28 15:50:49
320,537,Story,Just finished reading an amazing book. It took me on quite the journey!,,,0,2024-02-27 09:27:42
321,642,Story,Cooked dinner from scratch tonight. Not bad for a beginner!,,,0,2024-02-27 20:20:46
322,63,Message,Just wanted to say I love your recent photos you look amazing!,298,0,1,2024-02-27 23:10:20
323,348,Story,Had a heartfelt chat with a friend today. Grateful for deep connections!,,,1,2024-02-28 17:27:28
324,941,Message,Hey do you know what time the event starts tonight?,80,1,0,2024-02-28 07:05:03
325,522,Message,Hey do you know where I can find reliable information about that topic you posted about?,81,1,0,2024-02-27 13:03:04
326,677,Story,Started a new fitness routine today. Determined to stick with it!,,,1,2024-02-28 12:42:38
327,816,Message,Quick question: Where did you get that cool t-shirt from?,823,0,1,2024-02-28 17:57:30
328,866,Story,Booked a spontaneous trip. Adventure awaits!,,,1,2024-02-28 10:28:51
329,103,Message,Hey how's it going? Long time no chat!,268,0,1,2024-02-28 22:04:38
330,31,Story,Trying my hand at painting. It's a mess but it's fun!,,,0,2024-02-27 02:51:34
331,182,Story,Embracing imperfection. Life's beauty lies in its flaws!,,,0,2024-02-27 06:49:47
332,86,Message,Hi! I'm new to the neighborhood. Any recommendations for good restaurants around here?,118,0,1,2024-02-27 00:25:11
333,613,Story,Starting a gratitude journal. What are you thankful for?,,,0,2024-02-27 08:50:14
334,837,Message,Quick favor: Can you help me with this survey for my research project?,252,0,1,2024-02-28 06:27:29
335,967,Message,Quick question: Are you going to the party this weekend?,234,1,0,2024-02-27 21:20:46
336,213,Message,Hey do you know where I can find reliable information about that topic you posted about?,51,0,1,2024-02-28 08:03:04
337,474,Story,Danced like nobody was watching. Pure joy!,,,1,2024-02-28 23:26:29
338,589,Message,Quick favor: Can you help me with this survey for my research project?,290,1,0,2024-02-27 17:30:05
339,263,Story,Just finished reading an amazing book. It took me on quite the journey!,,,0,2024-02-27 04:46:51
340,562,Message,Hey I saw you're interested in photography. Me too! Any tips?,990,1,0,2024-02-27 05:09:10
341,653,Message,Quick question: Are you going to the party this weekend?,614,1,0,2024-02-28 10:44:15
342,123,Message,Hey thanks for liking my post! What did you think of it?,699,1,0,2024-02-27 18:58:21
343,633,Story,Reflecting on the past year. Grateful for growth!,,,1,2024-02-28 09:03:23
344,518,Message,Hey do you know where I can find reliable information about that topic you posted about?,654,1,0,2024-02-27 02:49:23
345,71,Story,Booked a spontaneous trip. Adventure awaits!,,,1,2024-02-28 09:54:47
346,335,Message,Hey I saw you're going to the concert next week. Can't wait to see you there!,174,0,1,2024-02-28 16:24:45
347,353,Message,Hi! I'm new to the neighborhood. Any recommendations for good restaurants around here?,209,1,0,2024-02-28 20:03:09
348,377,Message,Quick favor: Can you help me with this survey for my research project?,640,0,1,2024-02-28 21:42:14
349,532,Message,Just wanted to say I love your recent photos you look amazing!,386,0,1,2024-02-27 07:11:57
350,162,Story,Just finished reading an amazing book. It took me on quite the journey!,,,0,2024-02-27 05:28:39
351,308,Story,Just finished reading an amazing book. It took me on quite the journey!,,,0,2024-02-27 17:51:53
352,608,Story,Feeling nostalgic today. Childhood memories flooding back!,,,1,2024-02-28 07:53:42
353,353,Message,Hi! I'm new to the neighborhood. Any recommendations for good restaurants around here?,345,0,1,2024-02-28 06:45:01
354,211,Story,Work has been overwhelming but I'm taking it one step at a time!,,,1,2024-02-28 19:01:43
355,199,Story,Practicing mindfulness. It's a journey!,,,0,2024-02-27 18:39:10
356,417,Story,Trying my hand at painting. It's a mess but it's fun!,,,1,2024-02-28 23:31:06
357,47,Message,Hey I saw you're going to the concert next week. Can't wait to see you there!,663,0,1,2024-02-28 09:32:42
358,268,Message,Hey do you know what time the event starts tonight?,564,0,1,2024-02-28 23:21:26
359,664,Story,Volunteered at a local shelter today. Feeling fulfilled!,,,0,2024-02-27 07:29:28
360,124,Story,Celebrating small wins today. Every step counts!,,,0,2024-02-27 06:47:08
361,180,Message,Hey thanks for liking my post! What did you think of it?,637,1,0,2024-02-27 06:52:16
362,297,Message,Hey there! Do you have any recommendations for good podcasts?,777,1,0,2024-02-27 01:56:00
363,327,Message,Hey I saw you're interested in photography. Me too! Any tips?,95,0,1,2024-02-27 07:17:29
364,256,Message,Quick question: Where did you get that cool t-shirt from?,432,1,0,2024-02-27 18:22:26
365,217,Message,Just dropping by to say hi! Hope you're having a great day.,74,1,0,2024-02-28 08:40:46
366,114,Story,Rediscovered an old journal. Memories flooding back!,,,1,2024-02-28 09:12:37
367,619,Message,Just wanted to say I love your recent photos you look amazing!,925,0,1,2024-02-28 07:14:47
368,240,Message,Hey there! Do you have any recommendations for good podcasts?,742,1,0,2024-02-27 06:20:49
369,841,Story,Celebrating small wins today. Every step counts!,,,0,2024-02-27 10:23:08
370,174,Story,Just finished reading an amazing book. It took me on quite the journey!,,,0,2024-02-27 13:16:18
371,307,Message,Hey how's it going? Long time no chat!,280,1,0,2024-02-28 11:26:52
372,140,Story,Volunteered at a local shelter today. Feeling fulfilled!,,,1,2024-02-28 04:53:22
373,229,Message,Just wanted to say I love your recent photos you look amazing!,967,1,0,2024-02-28 10:43:08
374,484,Message,Thanks for the follow! Looking forward to your tweets.,657,0,1,2024-02-27 04:57:58
375,90,Story,Feeling nostalgic today. Childhood memories flooding back!,,,0,2024-02-27 06:20:49
376,470,Story,Embracing imperfection. Life's beauty lies in its flaws!,,,0,2024-02-27 02:06:03
377,547,Message,"Hi! I noticed we have a mutual friend. Small world, huh?",768,0,1,2024-02-27 08:25:49
378,188,Story,Volunteered at a local shelter today. Feeling fulfilled!,,,1,2024-02-28 21:51:41
379,235,Story,Starting a gratitude journal. What are you thankful for?,,,0,2024-02-27 09:22:06
380,210,Message,Quick question: Where did you get that cool t-shirt from?,329,0,1,2024-02-27 15:44:22
381,263,Story,Created a vision board. Excited for the future!,,,0,2024-02-27 18:33:33
382,73,Story,Starting a gratitude journal. What are you thankful for?,,,0,2024-02-27 14:58:15
383,771,Story,Created a vision board. Excited for the future!,,,0,2024-02-27 18:21:48
384,677,Story,Work has been overwhelming but I'm taking it one step at a time!,,,0,2024-02-27 04:34:36
385,248,Story,Starting a gratitude journal. What are you thankful for?,,,0,2024-02-27 07:15:45
386,646,Story,Booked a spontaneous trip. Adventure awaits!,,,1,2024-02-28 16:31:45
387,705,Story,Trying my hand at painting. It's a mess but it's fun!,,,0,2024-02-27 04:24:18
388,788,Story,Just finished reading an amazing book. It took me on quite the journey!,,,0,2024-02-27 16:29:52
389,167,Message,Quick favor: Can you help me with this survey for my research project?,548,0,1,2024-02-28 11:52:32
390,941,Story,Work has been overwhelming but I'm taking it one step at a time!,,,1,2024-02-28 22:34:20
391,767,Message,Hi! I noticed we have similar taste in music. What's your favorite band?,217,1,0,2024-02-28 04:08:17
392,736,Message,Hi! I saw your post about the new movie. Is it worth watching?,587,0,1,2024-02-27 05:49:02
393,864,Story,Feeling nostalgic today. Childhood memories flooding back!,,,0,2024-02-27 07:02:38
394,440,Story,Taking a break from screens this weekend. Time to recharge!,,,1,2024-02-28 07:03:41
395,822,Story,Trying my hand at painting. It's a mess but it's fun!,,,1,2024-02-28 13:28:36
396,474,Story,Created a vision board. Excited for the future!,,,0,2024-02-27 12:29:21
397,217,Story,Discovered a captivating new podcast. Any recommendations?,,,0,2024-02-27 14:45:36
398,795,Message,Hey do you know where I can find reliable information about that topic you posted about?,622,0,1,2024-02-28 20:03:34
399,943,Message,Hey thanks for liking my post! What did you think of it?,441,1,0,2024-02-28 17:25:09
400,357,Message,Hey I saw you're going to the concert next week. Can't wait to see you there!,374,1,0,2024-02-27 12:17:41
401,496,Story,Booked a spontaneous trip. Adventure awaits!,,,1,2024-02-28 09:20:45
402,853,Story,Cooked dinner from scratch tonight. Not bad for a beginner!,,,0,2024-02-27 00:05:27
403,183,Story,Reflecting on the past year. Grateful for growth!,,,0,2024-02-27 07:04:41
404,720,Message,Hey do you know where I can find reliable information about that topic you posted about?,372,1,0,2024-02-28 04:51:57
405,161,Message,Hi! I noticed we have similar taste in music. What's your favorite band?,533,0,1,2024-02-27 15:56:12
406,89,Story,Discovered a captivating new podcast. Any recommendations?,,,0,2024-02-27 15:44:18
407,835,Message,Just wanted to say I love your recent photos you look amazing!,251,1,0,2024-02-27 00:12:49
408,723,Story,Embracing imperfection. Life's beauty lies in its flaws!,,,0,2024-02-27 05:48:42
409,895,Message,Thanks for the follow! Looking forward to your tweets.,689,1,0,2024-02-27 21:05:45
410,682,Message,"Hi! I noticed we have a mutual friend. Small world, huh?",347,1,0,2024-02-28 00:21:47
411,823,Story,Work has been overwhelming but I'm taking it one step at a time!,,,0,2024-02-27 02:51:33
412,776,Message,Hey thanks for liking my post! What did you think of it?,592,1,0,2024-02-28 17:51:52
413,157,Message,Hey how's it going? Long time no chat!,989,0,1,2024-02-27 08:25:34
414,391,Story,Just finished reading an amazing book. It took me on quite the journey!,,,0,2024-02-27 19:09:49
415,113,Message,Hey I saw you're interested in photography. Me too! Any tips?,84,0,1,2024-02-27 12:48:11
416,357,Story,Starting a gratitude journal. What are you thankful for?,,,1,2024-02-28 19:27:13
417,725,Story,Booked a spontaneous trip. Adventure awaits!,,,0,2024-02-27 09:20:21
418,270,Story,Feeling nostalgic today. Childhood memories flooding back!,,,1,2024-02-28 01:25:10
419,5,Story,Embracing imperfection. Life's beauty lies in its flaws!,,,0,2024-02-27 23:12:59
420,314,Story,Rediscovered an old journal. Memories flooding back!,,,1,2024-02-28 10:03:24
421,529,Message,Hi! I saw your post about the new movie. Is it worth watching?,812,1,0,2024-02-27 21:15:02
422,236,Message,Hey I saw you're interested in photography. Me too! Any tips?,821,1,0,2024-02-28 19:38:09
423,224,Story,Reflecting on the past year. Grateful for growth!,,,1,2024-02-28 16:53:50
424,836,Story,Started a new fitness routine today. Determined to stick with it!,,,1,2024-02-28 10:18:09
425,784,Message,Hey do you know where I can find reliable information about that topic you posted about?,387,1,0,2024-02-27 10:10:54
426,270,Story,Booked a spontaneous trip. Adventure awaits!,,,1,2024-02-28 09:53:50
427,248,Story,Booked a spontaneous trip. Adventure awaits!,,,1,2024-02-28 06:06:59
428,718,Story,Created a vision board. Excited for the future!,,,1,2024-02-28 11:49:53
429,105,Message,Hey there! Just wanted to check in and see how you're doing.,394,0,1,2024-02-27 01:18:07
430,252,Message,Hi! I noticed we have a mutual friend. Small world,495,1,0,2024-02-27 13:49:27
431,123,Message,Quick favor: Can you help me with this survey for my research project?,269,0,1,2024-02-27 06:49:43
432,53,Story,Practicing mindfulness. It's a journey!,,,0,2024-02-27 03:06:57
433,561,Story,Booked a spontaneous trip. Adventure awaits!,,,0,2024-02-27 12:50:29
434,334,Story,Started a new fitness routine today. Determined to stick with it!,,,1,2024-02-28 19:34:06
435,383,Story,Had a heartfelt chat with a friend today. Grateful for deep connections!,,,0,2024-02-27 20:17:17
436,586,Story,Trying my hand at painting. It's a mess but it's fun!,,,0,2024-02-27 03:33:26
437,54,Story,Volunteered at a local shelter today. Feeling fulfilled!,,,0,2024-02-27 16:08:36
438,430,Story,Volunteered at a local shelter today. Feeling fulfilled!,,,0,2024-02-27 06:41:28
439,593,Story,Trying my hand at painting. It's a mess but it's fun!,,,1,2024-02-28 00:58:00
440,695,Story,Celebrating small wins today. Every step counts!,,,1,2024-02-28 11:30:21
441,288,Story,Volunteered at a local shelter today. Feeling fulfilled!,,,1,2024-02-28 17:55:20
442,551,Message,Hey there! Just wanted to check in and see how you're doing.,9,0,1,2024-02-28 18:35:00
443,406,Message,Hi! I noticed we have a mutual friend. Small world,684,1,0,2024-02-27 22:34:08
444,959,Message,Hi! I'm new to the neighborhood. Any recommendations for good restaurants around here?,449,1,0,2024-02-28 20:46:34
